"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 02 10:29:21 GMT 2022","Wed Nov 02 10:29:21 GMT 2022","12","","GET and POST check","","Check response","","Check response",""
"passed","Wed Nov 02 10:29:21 GMT 2022","Wed Nov 02 10:29:21 GMT 2022","9","","Json response check","","Check json response","","Check json response",""
"passed","Wed Nov 02 10:29:21 GMT 2022","Wed Nov 02 10:29:21 GMT 2022","16","","GET and POST check","","Check response","","Check response",""
"passed","Wed Nov 02 10:29:21 GMT 2022","Wed Nov 02 10:29:21 GMT 2022","2","","GET and POST check","","Simple","","Simple",""
